order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
o0000000000000000000000000806,c0000000000000000000000000806,delivered,2018-03-25 13:43:22,2018-03-25 19:03:54,2018-03-31 10:17:36,2018-04-22 21:38:45,2018-04-11 13:43:22
o0000000000000000000000000807,c0000000000000000000000000807,delivered,2018-05-06 18:15:19,2018-05-07 06:04:19,2018-05-08 19:13:14,2018-05-24 08:15:56,2018-05-30 18:15:19
o0000000000000000000000000808,c0000000000000000000000000808,delivered,2018-04-24 23:40:19,2018-04-25 12:46:00,2018-04-26 23:38:38,2018-05-17 07:44:55,2018-06-02 23:40:19
o0000000000000000000000000809,c0000000000000000000000000809,delivered,2017-04-30 15:06:38,2017-05-01 08:16:07,2017-05-09 02:26:17,2017-05-14 10:33:18,2017-06-03 15:06:38
o0000000000000000000000000810,c0000000000000000000000000810,delivered,2018-05-25 19:14:06,2018-05-26 10:28:22,2018-06-01 01:02:35,2018-07-01 17:21:04,2018-06-27 19:14:06
o0000000000000000000000000811,c0000000000000000000000000811,delivered,2017-04-03 06:25:45,2017-04-03 12:08:46,2017-04-05 10:12:32,2017-04-07 00:37:14,2017-04-11 06:25:45
o0000000000000000000000000812,c0000000000000000000000000812,delivered,2017-12-15 22:02:30,2017-12-16 00:45:38,2017-12-19 04:06:50,2017-12-30 18:57:05,2018-01-03 22:02:30
o0000000000000000000000000813,c0000000000000000000000000813,delivered,2018-04-21 11:37:18,2018-04-21 20:48:11,2018-04-24 16:00:31,2018-04-25 16:13:31,2018-05-12 11:37:18
o0000000000000000000000000814,c0000000000000000000000000814,shipped,2017-04-08 21:15:36,2017-04-09 08:15:49,2017-04-10 19:45:51,,2017-04-26 21:15:36
o0000000000000000000000000815,c0000000000000000000000000815,delivered,2017-02-08 19:04:45,2017-02-08 22:19:40,2017-02-14 03:17:16,2017-02-27 19:57:13,2017-03-10 19:04:45
o0000000000000000000000000816,c0000000000000000000000000816,delivered,2017-09-04 05:41:58,2017-09-04 06:02:34,2017-09-10 00:51:18,2017-09-16 14:44:46,2017-09-26 05:41:58
o0000000000000000000000000817,c0000000000000000000000000817,delivered,2017-08-20 15:48:45,2017-08-20 17:30:09,2017-08-25 00:15:47,2017-09-01 14:35:17,2017-09-07 15:48:45
o0000000000000000000000000818,c0000000000000000000000000818,delivered,2017-05-13 04:17:59,2017-05-13 14:02:09,2017-05-14 06:35:51,2017-06-04 01:57:14,2017-06-17 04:17:59
o0000000000000000000000000819,c0000000000000000000000000819,delivered,2017-06-06 01:38:10,2017-06-06 05:37:09,2017-06-11 00:32:31,2017-06-30 11:21:35,2017-06-28 01:38:10
o0000000000000000000000000820,c0000000000000000000000000820,delivered,2018-01-03 23:01:31,2018-01-04 04:23:30,2018-01-07 13:03:09,2018-01-16 11:43:45,2018-01-27 23:01:31
o0000000000000000000000000821,c0000000000000000000000000821,delivered,2018-05-19 11:51:46,2018-05-20 06:43:45,2018-05-26 05:28:22,2018-06-02 10:21:13,2018-06-14 11:51:46
o0000000000000000000000000822,c0000000000000000000000000822,delivered,2017-03-19 21:08:35,2017-03-20 12:57:22,2017-03-22 16:21:58,2017-04-11 02:56:07,2017-04-26 21:08:35
o0000000000000000000000000823,c0000000000000000000000000823,delivered,2017-04-10 07:17:13,2017-04-10 15:37:42,2017-04-11 08:56:06,2017-04-19 11:48:15,2017-04-18 07:17:13
o0000000000000000000000000824,c0000000000000000000000000824,delivered,2018-04-23 18:34:35,2018-04-23 19:49:05,2018-04-25 03:00:49,2018-04-28 00:35:44,2018-05-05 18:34:35
o0000000000000000000000000825,c0000000000000000000000000825,delivered,2018-07-02 22:34:58,2018-07-03 03:10:56,2018-07-04 20:42:24,2018-07-06 10:13:20,2018-07-11 22:34:58
o0000000000000000000000000826,c0000000000000000000000000826,delivered,2017-05-07 00:14:45,2017-05-07 10:51:18,2017-05-12 08:13:27,2017-05-16 08:35:41,2017-05-29 00:14:45
o0000000000000000000000000827,c0000000000000000000000000827,delivered,2018-07-11 19:17:12,2018-07-12 01:25:12,2018-07-15 14:17:30,2018-07-25 18:00:21,2018-08-05 19:17:12
o0000000000000000000000000828,c0000000000000000000000000828,delivered,2018-04-18 10:35:46,2018-04-19 04:13:13,2018-04-20 09:06:00,2018-04-28 21:24:59,2018-05-17 10:35:46
o0000000000000000000000000829,c0000000000000000000000000829,delivered,2018-03-20 11:19:46,2018-03-20 14:51:37,2018-03-21 13:19:04,2018-03-28 15:02:59,2018-04-09 11:19:46
o0000000000000000000000000830,c0000000000000000000000000830,delivered,2017-06-12 01:32:34,2017-06-12 11:00:05,2017-06-19 14:54:34,2017-06-28 01:26:48,2017-07-07 01:32:34
o0000000000000000000000000831,c0000000000000000000000000831,delivered,2018-04-27 22:15:07,2018-04-27 23:05:44,2018-05-03 11:57:18,2018-05-09 07:43:14,2018-05-21 22:15:07
o0000000000000000000000000832,c0000000000000000000000000832,delivered,2017-02-17 12:26:37,2017-02-18 03:32:31,2017-02-21 12:15:28,2017-03-02 19:51:11,2017-03-23 12:26:37
o0000000000000000000000000833,c0000000000000000000000000833,delivered,2017-04-07 07:44:44,2017-04-08 00:38:22,2017-04-09 23:00:47,2017-04-18 20:00:41,2017-04-17 07:44:44
o0000000000000000000000000834,c0000000000000000000000000834,delivered,2018-01-20 04:59:38,2018-01-20 05:38:05,2018-01-26 04:27:22,2018-02-01 15:15:31,2018-02-04 04:59:38
o0000000000000000000000000835,c0000000000000000000000000835,delivered,2018-01-26 04:44:54,2018-01-26 20:57:12,2018-01-30 23:31:15,2018-02-14 02:06:03,2018-03-01 04:44:54
o0000000000000000000000000836,c0000000000000000000000000836,delivered,2018-01-03 10:24:54,2018-01-03 21:55:15,2018-01-05 18:32:55,2018-01-07 04:19:52,2018-01-14 10:24:54
o0000000000000000000000000837,c0000000000000000000000000837,delivered,2017-12-02 10:35:40,2017-12-03 01:58:33,2017-12-06 00:12:12,2018-01-03 08:24:18,2017-12-20 10:35:40
o0000000000000000000000000838,c0000000000000000000000000838,delivered,2018-02-06 06:40:30,2018-02-06 17:28:45,2018-02-11 23:24:56,2018-03-15 23:24:57,2018-03-01 06:40:30
o0000000000000000000000000839,c0000000000000000000000000839,delivered,2017-01-02 03:34:54,2017-01-02 08:53:58,2017-01-10 06:04:25,2017-01-21 15:23:27,2017-01-27 03:34:54
o0000000000000000000000000840,c0000000000000000000000000840,delivered,2018-05-12 05:43:42,2018-05-12 06:02:20,2018-05-13 22:38:35,2018-05-26 20:15:51,2018-06-03 05:43:42
o0000000000000000000000000841,c0000000000000000000000000841,delivered,2018-03-24 00:11:36,2018-03-24 02:39:33,2018-03-29 00:49:50,2018-04-09 21:08:32,2018-04-27 00:11:36
o0000000000000000000000000842,c0000000000000000000000000842,delivered,2018-05-06 19:55:31,2018-05-07 05:11:12,2018-05-10 13:40:27,2018-05-25 08:20:48,2018-06-04 19:55:31
o0000000000000000000000000843,c0000000000000000000000000843,delivered,2017-08-15 03:12:46,2017-08-15 03:43:15,2017-08-23 13:22:17,2017-08-27 00:06:55,2017-09-07 03:12:46
o0000000000000000000000000844,c0000000000000000000000000844,delivered,2018-01-06 09:22:39,2018-01-06 16:11:27,2018-01-07 22:20:28,2018-01-28 08:31:30,2018-01-14 09:22:39
o0000000000000000000000000845,c0000000000000000000000000845,delivered,2017-02-03 22:14:43,2017-02-04 10:31:27,2017-02-06 04:53:10,2017-02-18 02:12:29,2017-03-01 22:14:43
o0000000000000000000000000846,c0000000000000000000000000846,delivered,2018-04-23 05:15:07,2018-04-23 10:50:14,2018-04-26 18:02:03,2018-05-15 17:01:09,2018-05-08 05:15:07
o0000000000000000000000000847,c0000000000000000000000000847,delivered,2017-03-19 19:56:06,2017-03-19 21:08:06,2017-03-23 06:40:13,2017-04-06 09:02:17,2017-04-07 19:56:06
o0000000000000000000000000848,c0000000000000000000000000848,delivered,2018-01-15 06:20:59,2018-01-15 09:36:19,2018-01-22 07:33:10,2018-01-23 11:41:24,2018-02-07 06:20:59
o0000000000000000000000000849,c0000000000000000000000000849,delivered,2017-02-25 04:30:03,2017-02-25 08:39:49,2017-03-04 08:56:43,2017-03-08 22:05:13,2017-03-10 04:30:03
o0000000000000000000000000850,c0000000000000000000000000850,delivered,2018-05-08 03:03:25,2018-05-08 20:29:50,2018-05-11 10:13:54,2018-05-18 20:58:50,2018-06-04 03:03:25
o0000000000000000000000000851,c0000000000000000000000000851,delivered,2017-07-14 08:28:18,2017-07-14 13:16:05,2017-07-24 01:39:28,2017-08-13 01:54:14,2017-08-18 08:28:18
o0000000000000000000000000852,c0000000000000000000000000852,delivered,2017-12-22 06:02:01,2017-12-22 14:19:58,2017-12-24 00:38:07,2017-12-30 14:49:28,2018-01-29 06:02:01
o0000000000000000000000000853,c0000000000000000000000000853,delivered,2017-01-30 21:44:20,2017-01-31 07:38:41,2017-02-03 01:05:14,2017-02-24 19:47:01,2017-03-01 21:44:20
o0000000000000000000000000854,c0000000000000000000000000854,delivered,2018-04-13 13:56:08,2018-04-14 07:00:03,2018-04-15 20:44:09,2018-05-06 09:22:52,2018-04-21 13:56:08
o0000000000000000000000000855,c0000000000000000000000000855,delivered,2018-03-30 18:26:57,2018-03-31 07:07:15,2018-04-02 07:58:49,2018-04-09 20:08:03,2018-04-29 18:26:57
o0000000000000000000000000856,c0000000000000000000000000856,delivered,2018-04-12 01:52:02,2018-04-12 08:25:20,2018-04-13 02:09:59,2018-04-22 15:19:18,2018-05-15 01:52:02
o0000000000000000000000000857,c0000000000000000000000000857,delivered,2017-11-08 08:03:06,2017-11-09 03:44:56,2017-11-15 21:37:52,2017-11-22 14:30:42,2017-11-25 08:03:06
o0000000000000000000000000858,c0000000000000000000000000858,delivered,2018-07-02 07:06:00,2018-07-02 19:44:28,2018-07-04 12:26:10,2018-07-14 14:38:28,2018-07-10 07:06:00
o0000000000000000000000000859,c0000000000000000000000000859,delivered,2018-06-08 20:21:52,2018-06-09 14:23:04,2018-06-10 12:07:55,2018-06-15 22:35:13,2018-06-18 20:21:52
o0000000000000000000000000860,c0000000000000000000000000860,delivered,2017-04-26 05:20:13,2017-04-26 22:29:20,2017-04-29 08:21:26,2017-05-02 23:14:37,2017-05-10 05:20:13
o0000000000000000000000000861,c0000000000000000000000000861,delivered,2017-10-02 16:19:25,2017-10-03 11:22:21,2017-10-04 00:44:35,2017-10-23 07:49:58,2017-10-13 16:19:25
o0000000000000000000000000862,c0000000000000000000000000862,canceled,2017-05-24 05:02:04,2017-05-24 19:09:22,2017-05-27 15:53:32,,2017-06-15 05:02:04
o0000000000000000000000000863,c0000000000000000000000000863,delivered,2017-08-17 14:56:46,2017-08-17 19:52:21,2017-08-19 00:24:01,2017-08-28 06:34:23,2017-08-30 14:56:46
o0000000000000000000000000864,c0000000000000000000000000864,delivered,2017-12-17 23:52:39,2017-12-18 06:47:20,2017-12-19 08:31:57,2018-01-06 13:58:58,2018-01-17 23:52:39
o0000000000000000000000000865,c0000000000000000000000000865,delivered,2018-07-21 07:34:07,2018-07-21 19:27:41,2018-07-25 06:55:47,2018-07-28 16:58:45,2018-08-16 07:34:07
o0000000000000000000000000866,c0000000000000000000000000866,delivered,2017-08-18 17:23:59,2017-08-19 01:38:29,2017-08-26 00:39:25,2017-08-29 06:03:31,2017-09-18 17:23:59
o0000000000000000000000000867,c0000000000000000000000000867,delivered,2018-03-14 05:35:27,2018-03-14 23:38:48,2018-03-15 06:01:45,2018-04-02 09:50:26,2018-03-26 05:35:27
o0000000000000000000000000868,c0000000000000000000000000868,delivered,2017-10-31 19:47:35,2017-11-01 07:19:13,2017-11-05 03:26:14,2017-11-08 05:15:26,2017-11-12 19:47:35
o0000000000000000000000000869,c0000000000000000000000000869,delivered,2018-02-21 23:41:57,2018-02-22 02:20:12,2018-02-24 18:17:43,2018-04-09 07:45:04,2018-03-26 23:41:57
o0000000000000000000000000870,c0000000000000000000000000870,delivered,2018-03-22 10:36:38,2018-03-23 06:01:41,2018-03-24 23:24:46,2018-04-16 21:15:01,2018-04-04 10:36:38
o0000000000000000000000000871,c0000000000000000000000000871,delivered,2017-05-30 11:41:17,2017-05-30 15:34:18,2017-06-03 03:01:03,2017-06-08 07:20:09,2017-06-17 11:41:17
o0000000000000000000000000872,c0000000000000000000000000872,delivered,2017-05-12 12:41:44,2017-05-13 04:42:13,2017-05-14 19:09:23,2017-05-23 02:19:09,2017-06-08 12:41:44
o0000000000000000000000000873,c0000000000000000000000000873,delivered,2017-09-09 19:30:34,2017-09-10 09:21:58,2017-09-12 08:43:20,2017-10-12 05:47:01,2017-10-01 19:30:34
o0000000000000000000000000874,c0000000000000000000000000874,delivered,2017-09-17 07:17:44,2017-09-17 16:44:22,2017-09-21 16:10:13,2017-10-30 16:14:09,2017-10-27 07:17:44
o0000000000000000000000000875,c0000000000000000000000000875,delivered,2017-06-05 22:24:11,2017-06-06 11:58:33,2017-06-06 22:50:59,2017-07-03 20:40:20,2017-07-06 22:24:11
o0000000000000000000000000876,c0000000000000000000000000876,delivered,2018-07-21 16:17:07,2018-07-22 05:02:40,2018-07-25 20:40:10,2018-08-26 11:01:50,2018-08-14 16:17:07
o0000000000000000000000000877,c0000000000000000000000000877,delivered,2017-12-12 11:22:50,2017-12-13 01:33:38,2017-12-15 00:26:28,2018-01-04 08:02:51,2018-01-09 11:22:50
o0000000000000000000000000878,c0000000000000000000000000878,delivered,2017-02-28 12:35:33,2017-02-28 14:47:21,2017-03-06 13:54:37,2017-03-16 01:53:47,2017-03-12 12:35:33
o0000000000000000000000000879,c0000000000000000000000000879,delivered,2018-07-15 22:35:49,2018-07-16 12:43:13,2018-07-19 11:11:20,2018-08-11 14:03:55,2018-08-02 22:35:49
o0000000000000000000000000880,c0000000000000000000000000880,delivered,2018-02-07 16:37:41,2018-02-07 21:53:07,2018-02-09 15:00:12,2018-02-24 21:57:14,2018-03-04 16:37:41
o0000000000000000000000000881,c0000000000000000000000000881,delivered,2017-01-30 06:01:42,2017-01-30 16:58:47,2017-02-03 03:04:06,2017-02-14 12:58:22,2017-03-03 06:01:42
o0000000000000000000000000882,c0000000000000000000000000882,delivered,2017-08-11 23:04:20,2017-08-12 08:06:41,2017-08-13 08:07:30,2017-09-05 03:12:09,2017-08-27 23:04:20
o0000000000000000000000000883,c0000000000000000000000000883,delivered,2018-07-30 21:50:55,2018-07-30 22:23:06,2018-08-01 03:13:11,2018-08-23 18:32:06,2018-09-06 21:50:55
o0000000000000000000000000884,c0000000000000000000000000884,delivered,2018-02-26 23:20:50,2018-02-27 10:15:00,2018-03-01 21:44:19,2018-04-02 07:43:47,2018-03-23 23:20:50
o0000000000000000000000000885,c0000000000000000000000000885,delivered,2018-07-26 05:58:19,2018-07-26 17:09:56,2018-07-31 06:27:34,2018-08-08 01:24:58,2018-08-20 05:58:19
o0000000000000000000000000886,c0000000000000000000000000886,delivered,2018-01-04 19:03:50,2018-01-04 23:40:29,2018-01-06 12:20:54,2018-01-28 13:16:36,2018-01-14 19:03:50
o0000000000000000000000000887,c0000000000000000000000000887,delivered,2017-03-30 14:33:58,2017-03-30 19:16:04,2017-04-05 18:20:25,2017-05-06 09:51:37,2017-05-07 14:33:58
o0000000000000000000000000888,c0000000000000000000000000888,delivered,2018-03-30 22:19:49,2018-03-31 08:49:35,2018-04-03 21:10:52,2018-04-16 17:51:10,2018-04-24 22:19:49
o0000000000000000000000000889,c0000000000000000000000000889,delivered,2018-02-08 18:44:42,2018-02-09 02:32:50,2018-02-10 09:49:07,2018-02-28 02:55:27,2018-02-21 18:44:42
o0000000000000000000000000890,c0000000000000000000000000890,delivered,2017-03-19 00:57:04,2017-03-19 15:30:17,2017-03-23 16:10:36,2017-04-04 05:30:30,2017-04-28 00:57:04
o0000000000000000000000000891,c0000000000000000000000000891,delivered,2017-12-02 04:38:56,2017-12-02 18:46:25,2017-12-07 10:35:02,2017-12-23 03:14:38,2018-01-10 04:38:56
o0000000000000000000000000892,c0000000000000000000000000892,delivered,2017-12-28 21:17:33,2017-12-29 00:48:43,2017-12-30 19:08:52,2018-01-22 05:21:31,2018-02-06 21:17:33
o0000000000000000000000000893,c0000000000000000000000000893,delivered,2018-03-02 22:58:40,2018-03-03 10:00:43,2018-03-06 12:08:55,2018-03-20 10:14:01,2018-04-03 22:58:40
o0000000000000000000000000894,c0000000000000000000000000894,delivered,2017-09-20 08:25:50,2017-09-20 11:14:36,2017-09-21 15:40:55,2017-10-02 10:21:31,2017-10-07 08:25:50
o0000000000000000000000000895,c0000000000000000000000000895,delivered,2017-07-15 05:02:40,2017-07-15 18:55:00,2017-07-21 07:50:56,2017-08-04 05:09:23,2017-07-29 05:02:40
o0000000000000000000000000896,c0000000000000000000000000896,delivered,2017-06-01 23:40:02,2017-06-02 06:01:43,2017-06-06 09:11:07,2017-06-12 20:40:43,2017-06-13 23:40:02
o0000000000000000000000000897,c0000000000000000000000000897,delivered,2018-04-18 15:23:17,2018-04-19 06:57:42,2018-04-20 02:23:17,2018-05-11 21:17:54,2018-05-24 15:23:17
o0000000000000000000000000898,c0000000000000000000000000898,delivered,2018-04-13 11:43:20,2018-04-13 12:24:43,2018-04-18 01:47:26,2018-05-15 03:07:10,2018-05-18 11:43:20
o0000000000000000000000000899,c0000000000000000000000000899,delivered,2018-04-24 19:59:21,2018-04-25 02:45:06,2018-04-27 13:23:20,2018-05-19 21:25:49,2018-05-12 19:59:21
o0000000000000000000000000900,c0000000000000000000000000900,delivered,2018-02-24 13:38:54,2018-02-24 20:41:12,2018-02-25 14:05:25,2018-03-10 18:03:33,2018-03-09 13:38:54
o0000000000000000000000000901,c0000000000000000000000000901,delivered,2018-05-30 05:53:46,2018-05-30 08:03:14,2018-05-31 10:52:19,2018-07-06 02:44:34,2018-07-07 05:53:46
o0000000000000000000000000902,c0000000000000000000000000902,delivered,2017-09-03 01:58:15,2017-09-03 19:03:18,2017-09-05 21:13:53,2017-09-11 14:44:25,2017-10-05 01:58:15
o0000000000000000000000000903,c0000000000000000000000000903,delivered,2018-06-04 02:16:31,2018-06-04 06:36:31,2018-06-10 00:09:14,2018-06-20 03:35:08,2018-07-08 02:16:31
o0000000000000000000000000904,c0000000000000000000000000904,delivered,2018-03-10 16:15:58,2018-03-10 23:58:57,2018-03-15 10:00:01,2018-03-26 14:53:44,2018-04-09 16:15:58
o0000000000000000000000000905,c0000000000000000000000000905,delivered,2017-01-02 10:20:42,2017-01-02 14:05:14,2017-01-05 06:55:23,2017-01-31 03:59:54,2017-01-23 10:20:42
o0000000000000000000000000906,c0000000000000000000000000906,delivered,2017-05-26 19:15:50,2017-05-27 02:36:57,2017-06-01 00:47:40,2017-06-09 13:31:40,2017-06-26 19:15:50
o0000000000000000000000000907,c0000000000000000000000000907,delivered,2017-09-03 04:22:24,2017-09-03 14:44:50,2017-09-04 21:40:22,2017-09-08 06:12:04,2017-10-13 04:22:24
o0000000000000000000000000908,c0000000000000000000000000908,delivered,2017-11-13 15:40:50,2017-11-13 17:48:27,2017-11-18 13:50:05,2017-11-23 17:57:11,2017-12-11 15:40:50
o0000000000000000000000000909,c0000000000000000000000000909,delivered,2017-01-31 11:05:20,2017-01-31 15:09:16,2017-02-03 05:21:27,2017-03-06 01:08:12,2017-03-01 11:05:20
o0000000000000000000000000910,c0000000000000000000000000910,delivered,2017-01-22 13:20:13,2017-01-23 09:09:47,2017-01-24 22:03:59,2017-02-19 14:49:53,2017-02-10 13:20:13
o0000000000000000000000000911,c0000000000000000000000000911,delivered,2017-07-13 14:29:22,2017-07-14 07:42:57,2017-07-16 05:06:13,2017-07-17 07:46:41,2017-08-09 14:29:22
o0000000000000000000000000912,c0000000000000000000000000912,delivered,2017-05-23 19:37:06,2017-05-24 10:40:31,2017-05-29 11:08:33,2017-06-14 18:36:56,2017-06-15 19:37:06
o0000000000000000000000000913,c0000000000000000000000000913,delivered,2017-08-02 08:02:52,2017-08-02 13:07:28,2017-08-05 00:13:35,2017-08-30 21:46:05,2017-09-05 08:02:52
o0000000000000000000000000914,c0000000000000000000000000914,delivered,2018-02-20 06:07:02,2018-02-20 19:31:20,2018-02-25 20:08:18,2018-03-24 23:42:19,2018-03-26 06:07:02
o0000000000000000000000000915,c0000000000000000000000000915,delivered,2018-02-07 15:43:04,2018-02-08 00:12:04,2018-02-12 06:49:43,2018-02-19 15:09:53,2018-03-01 15:43:04
o0000000000000000000000000916,c0000000000000000000000000916,delivered,2017-02-14 12:33:59,2017-02-14 14:40:15,2017-02-17 07:55:58,2017-02-19 09:39:08,2017-02-27 12:33:59
o0000000000000000000000000917,c0000000000000000000000000917,delivered,2017-12-21 00:21:55,2017-12-21 16:41:34,2017-12-23 06:01:51,2017-12-28 01:18:49,2018-01-06 00:21:55
o0000000000000000000000000918,c0000000000000000000000000918,delivered,2018-06-14 04:50:48,2018-06-14 08:50:01,2018-06-16 13:28:11,2018-06-26 22:13:00,2018-07-11 04:50:48
o0000000000000000000000000919,c0000000000000000000000000919,delivered,2017-08-26 13:08:14,2017-08-27 06:56:22,2017-08-27 15:59:43,2017-09-02 10:26:15,2017-09-10 13:08:14
o0000000000000000000000000920,c0000000000000000000000000920,delivered,2018-07-15 21:07:33,2018-07-16 01:35:29,2018-07-17 10:47:14,2018-08-12 23:00:13,2018-08-05 21:07:33
o0000000000000000000000000921,c0000000000000000000000000921,delivered,2018-02-14 21:18:13,2018-02-15 10:37:46,2018-02-18 22:18:15,2018-02-28 09:36:57,2018-03-13 21:18:13
