order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
o0000000000000000000000000907,2,p0000000000000000000000000062,s0000000000000000000000000003,2017-09-10 00:12:21,45.28,15.66
o0000000000000000000000000908,1,p0000000000000000000000000032,s0000000000000000000000000039,2017-11-19 10:31:29,140.3,34.8
o0000000000000000000000000908,2,p0000000000000000000000000013,s0000000000000000000000000039,2017-11-19 10:31:29,169.74,35.37
o0000000000000000000000000909,1,p0000000000000000000000000085,s0000000000000000000000000011,2017-02-05 01:15:32,365.06,36.63
o0000000000000000000000000909,2,p0000000000000000000000000083,s0000000000000000000000000011,2017-02-05 01:15:32,367.22,37.35
o0000000000000000000000000909,3,p0000000000000000000000000073,s0000000000000000000000000011,2017-02-05 01:15:32,299.47,37.1
o0000000000000000000000000909,4,p0000000000000000000000000039,s0000000000000000000000000011,2017-02-05 01:15:32,22.6,38.97
o0000000000000000000000000910,1,p0000000000000000000000000012,s0000000000000000000000000014,2017-01-28 01:52:49,156.51,38.02
o0000000000000000000000000910,2,p0000000000000000000000000007,s0000000000000000000000000014,2017-01-28 01:52:49,49.1,41.16
o0000000000000000000000000910,3,p0000000000000000000000000157,s0000000000000000000000000014,2017-01-28 01:52:49,305.91,42.28
o0000000000000000000000000911,1,p0000000000000000000000000102,s0000000000000000000000000043,2017-07-16 08:40:05,127.78,36.25
o0000000000000000000000000912,1,p0000000000000000000000000146,s0000000000000000000000000040,2017-05-29 13:37:59,225.46,18.67
o0000000000000000000000000912,2,p0000000000000000000000000045,s0000000000000000000000000040,2017-05-29 13:37:59,253.27,19.9
o0000000000000000000000000913,1,p0000000000000000000000000026,s0000000000000000000000000040,2017-08-08 01:16:07,115.44,21.29
o0000000000000000000000000914,1,p0000000000000000000000000147,s0000000000000000000000000021,2018-02-25 17:43:04,225.96,17.36
o0000000000000000000000000915,1,p0000000000000000000000000054,s0000000000000000000000000012,2018-02-12 22:29:36,376.79,23.81
o0000000000000000000000000915,2,p0000000000000000000000000140,s0000000000000000000000000012,2018-02-12 22:29:36,139.47,26.58
o0000000000000000000000000916,1,p0000000000000000000000000131,s0000000000000000000000000055,2017-02-22 04:50:22,266.44,21.39
o0000000000000000000000000917,1,p0000000000000000000000000070,s0000000000000000000000000035,2017-12-23 03:06:56,234.65,19.15
o0000000000000000000000000917,2,p0000000000000000000000000031,s0000000000000000000000000035,2017-12-23 03:06:56,391.87,20.83
o0000000000000000000000000917,3,p0000000000000000000000000050,s0000000000000000000000000035,2017-12-23 03:06:56,241.76,20.23
o0000000000000000000000000918,1,p0000000000000000000000000101,s0000000000000000000000000006,2018-06-20 16:33:58,330.42,19.91
o0000000000000000000000000919,1,p0000000000000000000000000099,s0000000000000000000000000014,2017-08-29 20:54:51,53.69,31.69
o0000000000000000000000000920,1,p0000000000000000000000000070,s0000000000000000000000000058,2018-07-22 21:06:39,218.99,30.29
o0000000000000000000000000920,2,p0000000000000000000000000011,s0000000000000000000000000058,2018-07-22 21:06:39,332.3,32.96
o0000000000000000000000000921,1,p0000000000000000000000000041,s0000000000000000000000000005,2018-02-17 04:09:09,358.73,35.11
o0000000000000000000000000921,2,p0000000000000000000000000135,s0000000000000000000000000005,2018-02-17 04:09:09,229.99,40.16
o0000000000000000000000000922,1,p0000000000000000000000000053,s0000000000000000000000000021,2017-10-21 04:31:31,135.87,26.21
o0000000000000000000000000923,1,p0000000000000000000000000079,s0000000000000000000000000007,2018-05-28 17:46:38,371.37,36.7
o0000000000000000000000000924,1,p0000000000000000000000000155,s0000000000000000000000000020,2017-09-27 23:13:33,94.69,25.69
o0000000000000000000000000925,1,p0000000000000000000000000072,s0000000000000000000000000036,2018-07-26 20:45:25,352.27,13.48
o0000000000000000000000000925,2,p0000000000000000000000000060,s0000000000000000000000000036,2018-07-26 20:45:25,43.97,15.04
o0000000000000000000000000925,3,p0000000000000000000000000084,s0000000000000000000000000036,2018-07-26 20:45:25,31.94,16.61
o0000000000000000000000000925,4,p0000000000000000000000000110,s0000000000000000000000000036,2018-07-26 20:45:25,386.73,14.14
o0000000000000000000000000926,1,p0000000000000000000000000154,s0000000000000000000000000045,2017-10-02 07:40:36,121.54,33.33
o0000000000000000000000000926,2,p0000000000000000000000000153,s0000000000000000000000000045,2017-10-02 07:40:36,97.71,30.26
o0000000000000000000000000927,1,p0000000000000000000000000006,s0000000000000000000000000029,2017-09-21 01:38:19,112.49,21.7
o0000000000000000000000000928,1,p0000000000000000000000000026,s0000000000000000000000000055,2018-01-12 07:14:40,352.26,21.36
o0000000000000000000000000929,1,p0000000000000000000000000036,s0000000000000000000000000007,2017-04-28 15:22:49,226.26,27.57
o0000000000000000000000000930,1,p0000000000000000000000000026,s0000000000000000000000000046,2017-01-05 08:26:10,285.36,19.95
o0000000000000000000000000930,2,p0000000000000000000000000088,s0000000000000000000000000046,2017-01-05 08:26:10,270.8,19.29
o0000000000000000000000000931,1,p0000000000000000000000000118,s0000000000000000000000000042,2017-03-14 19:49:41,215.39,34.36
o0000000000000000000000000932,1,p0000000000000000000000000067,s0000000000000000000000000048,2017-02-21 02:49:39,123.71,26.09
o0000000000000000000000000933,1,p0000000000000000000000000149,s0000000000000000000000000045,2018-07-27 06:35:27,311.97,34.38
o0000000000000000000000000933,2,p0000000000000000000000000024,s0000000000000000000000000045,2018-07-27 06:35:27,98.1,34.34
o0000000000000000000000000933,3,p0000000000000000000000000113,s0000000000000000000000000045,2018-07-27 06:35:27,109.23,35.88
o0000000000000000000000000933,4,p0000000000000000000000000061,s0000000000000000000000000045,2018-07-27 06:35:27,330.94,32.79
o0000000000000000000000000934,1,p0000000000000000000000000039,s0000000000000000000000000027,2018-04-29 13:51:55,213.69,27.32
o0000000000000000000000000935,1,p0000000000000000000000000141,s0000000000000000000000000014,2017-09-19 15:22:43,34.73,38.4
o0000000000000000000000000936,1,p0000000000000000000000000047,s0000000000000000000000000058,2018-03-30 08:10:09,105.27,25.42
o0000000000000000000000000937,1,p0000000000000000000000000127,s0000000000000000000000000020,2017-03-11 09:33:24,230.48,20.68
o0000000000000000000000000938,1,p0000000000000000000000000057,s0000000000000000000000000005,2017-04-20 19:51:18,29.88,33.43
o0000000000000000000000000939,1,p0000000000000000000000000061,s0000000000000000000000000034,2017-06-27 08:03:04,241.05,14.71
o0000000000000000000000000939,2,p0000000000000000000000000097,s0000000000000000000000000034,2017-06-27 08:03:04,246.4,12.16
o0000000000000000000000000939,3,p0000000000000000000000000001,s0000000000000000000000000034,2017-06-27 08:03:04,165.73,15.23
o0000000000000000000000000940,1,p0000000000000000000000000158,s0000000000000000000000000037,2017-02-01 11:19:20,99.57,17.76
o0000000000000000000000000941,1,p0000000000000000000000000115,s0000000000000000000000000032,2017-06-16 03:06:18,236.79,28.56
o0000000000000000000000000941,2,p0000000000000000000000000036,s0000000000000000000000000032,2017-06-16 03:06:18,100.04,26.54
o0000000000000000000000000942,1,p0000000000000000000000000090,s0000000000000000000000000018,2017-08-11 02:28:09,87.97,22.66
o0000000000000000000000000942,2,p0000000000000000000000000026,s0000000000000000000000000018,2017-08-11 02:28:09,368.96,23.0
o0000000000000000000000000943,1,p0000000000000000000000000062,s0000000000000000000000000003,2018-01-12 08:13:38,38.87,16.35
o0000000000000000000000000944,1,p0000000000000000000000000132,s0000000000000000000000000037,2017-10-15 19:20:28,291.54,25.31
o0000000000000000000000000945,1,p0000000000000000000000000066,s0000000000000000000000000058,2017-12-03 00:22:12,181.69,24.28
o0000000000000000000000000945,2,p0000000000000000000000000128,s0000000000000000000000000058,2017-12-03 00:22:12,342.37,22.97
o0000000000000000000000000946,1,p0000000000000000000000000070,s0000000000000000000000000057,2017-02-16 10:38:34,270.91,26.11
o0000000000000000000000000947,1,p0000000000000000000000000093,s0000000000000000000000000022,2017-04-23 11:35:48,272.98,19.35
o0000000000000000000000000948,1,p0000000000000000000000000105,s0000000000000000000000000001,2018-02-19 08:38:14,236.49,10.89
o0000000000000000000000000949,1,p0000000000000000000000000055,s0000000000000000000000000047,2017-04-16 14:24:12,111.87,41.48
o0000000000000000000000000950,1,p0000000000000000000000000088,s0000000000000000000000000054,2018-06-07 09:02:37,389.32,12.78
o0000000000000000000000000950,2,p0000000000000000000000000118,s0000000000000000000000000054,2018-06-07 09:02:37,344.89,9.26
o0000000000000000000000000951,1,p0000000000000000000000000101,s0000000000000000000000000044,2018-01-13 15:09:16,201.44,35.4
o0000000000000000000000000952,1,p0000000000000000000000000132,s0000000000000000000000000056,2017-03-10 00:12:22,125.37,27.8
o0000000000000000000000000952,2,p0000000000000000000000000032,s0000000000000000000000000056,2017-03-10 00:12:22,162.43,23.81
o0000000000000000000000000953,1,p0000000000000000000000000073,s0000000000000000000000000013,2018-03-11 03:05:54,357.57,41.74
o0000000000000000000000000954,1,p0000000000000000000000000084,s0000000000000000000000000036,2018-03-21 20:11:11,125.21,13.19
o0000000000000000000000000954,2,p0000000000000000000000000088,s0000000000000000000000000036,2018-03-21 20:11:11,317.39,15.71
o0000000000000000000000000954,3,p0000000000000000000000000015,s0000000000000000000000000036,2018-03-21 20:11:11,221.87,12.82
o0000000000000000000000000955,1,p0000000000000000000000000055,s0000000000000000000000000012,2018-02-07 09:15:45,197.2,27.13
o0000000000000000000000000956,1,p0000000000000000000000000118,s0000000000000000000000000035,2017-10-11 13:55:01,318.64,19.6
o0000000000000000000000000957,1,p0000000000000000000000000133,s0000000000000000000000000030,2017-03-11 09:51:51,90.36,21.94
o0000000000000000000000000957,2,p0000000000000000000000000105,s0000000000000000000000000030,2017-03-11 09:51:51,37.48,25.97
o0000000000000000000000000958,1,p0000000000000000000000000151,s0000000000000000000000000015,2018-02-15 13:28:33,310.94,26.0
o0000000000000000000000000959,1,p0000000000000000000000000131,s0000000000000000000000000013,2017-11-20 11:26:02,144.3,30.22
o0000000000000000000000000960,1,p0000000000000000000000000061,s0000000000000000000000000055,2017-02-12 23:45:39,13.71,20.54
o0000000000000000000000000961,1,p0000000000000000000000000128,s0000000000000000000000000030,2018-07-09 16:58:03,125.49,17.16
o0000000000000000000000000962,1,p0000000000000000000000000013,s0000000000000000000000000012,2018-02-22 01:30:30,147.33,32.81
o0000000000000000000000000963,1,p0000000000000000000000000116,s0000000000000000000000000045,2017-10-06 00:32:07,169.81,29.88
o0000000000000000000000000963,2,p0000000000000000000000000156,s0000000000000000000000000045,2017-10-06 00:32:07,292.69,31.9
o0000000000000000000000000964,1,p0000000000000000000000000022,s0000000000000000000000000049,2018-02-01 19:15:56,236.83,22.09
o0000000000000000000000000965,1,p0000000000000000000000000038,s0000000000000000000000000002,2017-02-20 05:55:01,174.59,18.75
o0000000000000000000000000965,2,p0000000000000000000000000008,s0000000000000000000000000002,2017-02-20 05:55:01,64.21,20.66
o0000000000000000000000000966,1,p0000000000000000000000000103,s0000000000000000000000000031,2017-10-22 07:52:10,195.13,28.75
o0000000000000000000000000966,2,p0000000000000000000000000064,s0000000000000000000000000031,2017-10-22 07:52:10,161.15,34.03
o0000000000000000000000000966,3,p0000000000000000000000000129,s0000000000000000000000000031,2017-10-22 07:52:10,370.56,34.11
o0000000000000000000000000967,1,p0000000000000000000000000127,s0000000000000000000000000016,2017-07-04 15:23:49,271.89,31.8
o0000000000000000000000000967,2,p0000000000000000000000000010,s0000000000000000000000000016,2017-07-04 15:23:49,326.61,34.2
o0000000000000000000000000967,3,p0000000000000000000000000036,s0000000000000000000000000016,2017-07-04 15:23:49,20.07,32.41
o0000000000000000000000000968,1,p0000000000000000000000000081,s0000000000000000000000000003,2018-07-11 20:11:27,360.66,30.73
o0000000000000000000000000968,2,p0000000000000000000000000055,s0000000000000000000000000003,2018-07-11 20:11:27,159.98,29.94
o0000000000000000000000000968,3,p0000000000000000000000000051,s0000000000000000000000000003,2018-07-11 20:11:27,326.99,26.2
o0000000000000000000000000969,1,p0000000000000000000000000153,s0000000000000000000000000021,2018-01-11 02:02:54,305.33,24.08
o0000000000000000000000000969,2,p0000000000000000000000000012,s0000000000000000000000000021,2018-01-11 02:02:54,253.2,21.71
o0000000000000000000000000970,1,p0000000000000000000000000065,s0000000000000000000000000027,2018-07-27 11:07:59,310.41,32.64
o0000000000000000000000000971,1,p0000000000000000000000000035,s0000000000000000000000000031,2017-01-11 10:56:13,48.73,31.79
o0000000000000000000000000971,2,p0000000000000000000000000031,s0000000000000000000000000031,2017-01-11 10:56:13,301.83,29.12
o0000000000000000000000000971,3,p0000000000000000000000000108,s0000000000000000000000000031,2017-01-11 10:56:13,247.28,31.13
o0000000000000000000000000972,1,p0000000000000000000000000101,s0000000000000000000000000013,2017-11-06 16:07:08,353.09,34.19
o0000000000000000000000000973,1,p0000000000000000000000000148,s0000000000000000000000000020,2018-07-08 05:20:10,238.49,24.22
o0000000000000000000000000974,1,p0000000000000000000000000018,s0000000000000000000000000058,2017-01-23 03:30:58,368.36,27.65
o0000000000000000000000000975,1,p0000000000000000000000000010,s0000000000000000000000000034,2017-07-28 08:52:40,33.76,15.22
o0000000000000000000000000976,1,p0000000000000000000000000004,s0000000000000000000000000040,2018-01-07 01:31:49,59.91,23.06
o0000000000000000000000000977,1,p0000000000000000000000000010,s0000000000000000000000000038,2017-05-14 17:29:57,17.29,24.13
o0000000000000000000000000978,1,p0000000000000000000000000083,s0000000000000000000000000050,2017-09-22 02:10:38,203.99,40.06
o0000000000000000000000000978,2,p0000000000000000000000000023,s0000000000000000000000000050,2017-09-22 02:10:38,325.02,39.94
o0000000000000000000000000979,1,p0000000000000000000000000109,s0000000000000000000000000014,2017-07-01 17:08:34,359.77,39.62
o0000000000000000000000000980,1,p0000000000000000000000000055,s0000000000000000000000000035,2018-07-03 00:46:21,180.46,26.14
o0000000000000000000000000980,2,p0000000000000000000000000076,s0000000000000000000000000035,2018-07-03 00:46:21,212.82,25.23
o0000000000000000000000000980,3,p0000000000000000000000000007,s0000000000000000000000000035,2018-07-03 00:46:21,345.94,28.65
o0000000000000000000000000981,1,p0000000000000000000000000015,s0000000000000000000000000055,2018-08-03 07:11:17,152.14,24.15
o0000000000000000000000000982,1,p0000000000000000000000000151,s0000000000000000000000000028,2017-11-30 16:08:01,134.12,25.54
o0000000000000000000000000983,1,p0000000000000000000000000087,s0000000000000000000000000021,2018-02-10 09:29:27,100.07,17.93
o0000000000000000000000000984,1,p0000000000000000000000000070,s0000000000000000000000000057,2017-02-18 05:53:43,397.58,32.71
o0000000000000000000000000985,1,p0000000000000000000000000110,s0000000000000000000000000043,2017-11-05 17:12:26,391.0,37.1
o0000000000000000000000000986,1,p0000000000000000000000000047,s0000000000000000000000000029,2018-03-20 15:19:51,223.0,13.87
o0000000000000000000000000986,2,p0000000000000000000000000116,s0000000000000000000000000029,2018-03-20 15:19:51,89.52,15.88
o0000000000000000000000000987,1,p0000000000000000000000000003,s0000000000000000000000000032,2017-04-13 23:50:53,240.59,35.1
